-0.023809524,0.11904762
-0.023809524,0.30952382
0.023809524,-0.45238096
0.023809524,-0.4047619
0.023809524,-0.35714287
0.023809524,-0.30952382
0.023809524,-0.21428572
0.023809524,-0.16666667
0.023809524,-0.11904762
0.023809524,-0.071428575
0.023809524,0.023809524
0.023809524,0.071428575
0.023809524,0.11904762
0.023809524,0.16666667
0.023809524,0.26190478
0.023809524,0.30952382
0.023809524,0.35714287
0.023809524,0.4047619
0.071428575,-0.45238096
0.071428575,-0.4047619
0.071428575,-0.35714287
0.071428575,-0.30952382
0.071428575,-0.21428572
0.071428575,-0.16666667
0.071428575,-0.11904762
0.071428575,-0.071428575
0.071428575,0.023809524
0.071428575,0.071428575
0.071428575,0.11904762
0.071428575,0.16666667
0.071428575,0.26190478
0.071428575,0.30952382
0.071428575,0.35714287
0.071428575,0.4047619
0.11904762,-0.45238096
0.11904762,-0.4047619
0.11904762,-0.35714287
0.11904762,-0.30952382
0.11904762,-0.21428572
0.11904762,-0.16666667
0.11904762,-0.11904762
0.11904762,-0.071428575
0.11904762,-0.023809524
0.11904762,0.023809524
0.11904762,0.071428575
0.11904762,0.11904762
0.11904762,0.16666667
0.11904762,0.26190478
0.11904762,0.30952382
0.11904762,0.35714287
0.11904762,0.4047619
0.16666667,-0.45238096
0.16666667,-0.4047619
0.16666667,-0.35714287
0.16666667,-0.30952382
0.16666667,-0.21428572
0.16666667,-0.16666667
0.16666667,-0.11904762
0.16666667,-0.071428575
0.16666667,0.023809524
0.16666667,0.071428575
0.16666667,0.11904762
0.16666667,0.16666667
0.16666667,0.26190478
0.16666667,0.30952382
0.16666667,0.35714287
0.16666667,0.4047619
0.21428572,-0.4047619
0.21428572,0.35714287
0.26190478,-0.45238096
0.26190478,-0.4047619
0.26190478,-0.35714287
0.26190478,-0.30952382
0.26190478,-0.21428572
0.26190478,-0.16666667
0.26190478,-0.11904762
0.26190478,-0.071428575
0.26190478,0.023809524
0.26190478,0.071428575
0.26190478,0.11904762
0.26190478,0.16666667
0.26190478,0.26190478
0.26190478,0.30952382
0.26190478,0.35714287
0.26190478,0.4047619
0.30952382,-0.45238096
0.30952382,-0.4047619
0.30952382,-0.35714287
0.30952382,-0.30952382
0.30952382,-0.21428572
0.30952382,-0.16666667
0.30952382,-0.11904762
0.30952382,-0.071428575
0.30952382,-0.023809524
0.30952382,0.023809524
0.30952382,0.071428575
0.30952382,0.11904762
0.30952382,0.16666667
0.30952382,0.26190478
0.30952382,0.30952382
0.30952382,0.35714287
0.30952382,0.4047619
0.35714287,-0.45238096
0.35714287,-0.4047619
0.35714287,-0.35714287
0.35714287,-0.30952382
0.35714287,-0.26190478
0.35714287,-0.21428572
0.35714287,-0.16666667
0.35714287,-0.11904762
0.35714287,-0.071428575
0.35714287,0.023809524
0.35714287,0.071428575
0.35714287,0.11904762
0.35714287,0.16666667
0.35714287,0.21428572
0.35714287,0.26190478
0.35714287,0.30952382
0.35714287,0.35714287
0.35714287,0.4047619
0.4047619,-0.45238096
0.4047619,-0.4047619
0.4047619,-0.35714287
0.4047619,-0.30952382
0.4047619,-0.21428572
0.4047619,-0.16666667
0.4047619,-0.11904762
0.4047619,-0.071428575
0.4047619,0.023809524
0.4047619,0.071428575
0.4047619,0.11904762
0.4047619,0.16666667
0.4047619,0.26190478
0.4047619,0.30952382
0.4047619,0.35714287
0.4047619,0.4047619
